USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
725483,4930,FORT MADISON MUNICIPAL APT,US,IA,KFSW,40.659,-91.327,220.7,20060103,20231024
725484,4942,LE MARS MUNICIPAL AIRPORT,US,IA,KLRJ,42.778,-96.194,364.5,20060101,20231024
725485,14940,MASON CITY MUNICIPAL ARPT,US,IA,KMCW,43.154,-93.326,362.1,19730101,20231024
725486,4906,BOONE MUNICIPAL AIRPORT,US,IA,KBNW,42.049,-93.848,353.6,20060101,20231024
725487,4950,MUSCATINE MUNICIPIAL ARPT,US,IA,KMUT,41.367,-91.15,166.7,20060101,20231024
725488,4955,OELWEIN MUNICIPAL AIRPORT,US,IA,KOLZ,42.681,-91.974,328,20060101,20231024
725489,4959,ORANGE CITY MUNICIPAL ARPT,US,IA,KORC,42.99,-96.063,431,20060101,20190301
725490,94933,FORT DODGE REGIONAL APRT,US,IA,KFOD,42.55,-94.183,352.4,20060101,20231024
725493,4962,KNOXVILLE MUNICIPAL ARPT,US,IA,KOXV,41.299,-93.114,282.2,20060101,20231024
725494,4966,RED OAK MUNICIPAL AIRPORT,US,IA,KRDK,41.01,-95.26,318.2,20060101,20231024
725495,4975,SHELDON MUNICIPAL AIRPORT,US,IA,KSHL,43.208,-95.833,432.5,20060101,20231024
725496,4976,STORM LAKE MUNICIPAL ARPT,US,IA,KSLB,42.597,-95.241,453.5,20060101,20231024
725497,4908,COUNCIL BLUFFS MUNI ARPT,US,IA,KCBF,41.259,-95.76,381.9,20060101,20231024
725498,94998,AUDUBON COUNTY AIRPORT,US,IA,KADU,41.7,-94.917,392.3,20060101,20231024
725499,94991,LAMONI MUNICIPAL AIRPORT,US,IA,KLWD,40.631,-93.9,345.5,20060101,20231024
725500,14942,EPPLEY AIRFIELD AIRPORT,US,NE,KOMA,41.312,-95.902,298.8,19740419,20231024
725510,14939,LINCOLN MUNICIPAL AIRPORT,US,NE,KLNK,40.848,-96.765,356.7,19421001,20231024
725512,14989,YORK MUNICIPAL AIRPORT,US,NE,KJYR,40.894,-97.626,507.2,20060101,20231024
725513,4901,ARRA MUNI-AL POTTER FLD AP,US,NE,KAUH,40.893,-97.997,548.3,20060101,20231024
725514,3757,WEBSTER NAVAL OUTLYING FIELD,US,MD,KNUI,38.142,-76.429,6.4,20060822,20231024
725515,94947,BEATRICE MUNICIPAL AIRPORT,US,NE,KBIE,40.301,-96.754,403.6,20060101,20231024
725520,14935,CENTRAL NEBRASKA REGIONAL AIRPORT,US,NE,KGRI,40.961,-98.313,561.7,19440301,20231024
725524,94958,EVELYN SHARP FIELD AIRPORT,US,NE,KODX,41.623,-98.949,627.5,20060101,20231025
725525,94949,HASTINGS MUNICIPAL AIRPORT,US,NE,KHSI,40.6,-98.426,591.1,20060101,20231024
725526,14905,KEARNEY MUNICIPAL AIRPORT,US,NE,KEAR,40.733,-99,649.2,20060101,20231024
725527,94978,TEKAMAH MUNICIPAL AIRPORT,US,NE,KTQE,41.763,-96.18,312,20060101,20231024
725530,94918,OMAHA,US,NE,,41.367,-96.017,405.7,19730101,19950916
725532,14942,OMAHA EPPLEY AIRFIELD,US,NE,KOMA,41.31,-95.899,299.3,19730101,19740217
725533,94957,BRENNER FIELD AIRPORT,US,NE,KFNB,40.079,-95.589,298.8,20000101,20231024
725540,14949,OFFUTT AFB AIRPORT,US,NE,KOFF,41.117,-95.917,319.1,19480112,20231024
725541,4993,NEBRASKA CITY MUNI AIRPORT,US,NE,KAFK,40.606,-95.864,351.4,20060101,20231024
725555,94946,BROKEN BOW MUNICIPAL ARPT,US,NE,KBBW,41.437,-99.639,771.1,20060101,20231024
725556,94975,AINSWORTH MUNICIPAL ARPT,US,NE,KANW,42.577,-100.001,787.6,20060101,20231024
725560,14941,KARL STEFAN MEMORIAL AIRPORT,US,NE,KOFK,41.98,-97.434,476.2,19730101,20231024
725564,4924,FREMONT MUNICIPAL AIRPORT,US,NE,KFET,41.449,-96.52,366.7,20060101,20231024
725565,94951,COLUMBUS MUNICIPAL AIRPORT,US,NE,KOLU,41.448,-97.343,441.1,20060101,20231024
725566,4957,THE O'NEILL MUNI-JOHN L BAKER FIELD AIRPORT,US,NE,KONL,42.47,-98.688,619.1,20060101,20231024
725570,14943,SIOUX GATEWAY/COL BUD DAY FIELD AP,US,IA,KSUX,42.392,-96.379,332.8,19421001,20231024
725610,24030,SIDNEY MUNICIPAL AIRPORT,US,NE,KSNY,41.099,-102.986,1306.8,19770827,20231024
725620,24023,NORTH PLATTE RGNL AP LEE BIRD FD AP,US,NE,KLBF,41.122,-100.669,841.9,19730101,20231024
725621,94063,SEARLE FIELD AIRPORT,US,NE,KOGA,41.119,-101.768,990.6,20060101,20231024
725624,14994,JIM KELLY FIELD AIRPORT,US,NE,KLXN,40.789,-99.771,733,20050101,20231024
725625,94040,MC COOK MUNICIPAL AIRPORT,US,NE,KMCK,40.204,-100.59,779.4,20060101,20231024
725626,24091,IMPERIAL MUNICIPAL AIRPORT,US,NE,KIML,40.511,-101.624,996.5,19730401,20231024
725628,4935,BREWSTER FIELD AIRPORT,US,NE,KHDE,40.45,-99.339,702.3,20060101,20231024
725630,24030,SIDNEY MUNICIPAL AP,US,NE,KSNY,41.099,-102.986,1312.5,19730101,19770819
725635,24044,ALLIANCE MUNICIPAL AIRPORT,US,NE,KAIA,42.057,-102.802,1196.3,20060101,20231024
725636,24017,CHADRON MUNICIPAL AIRPORT,US,NE,KCDR,42.837,-103.098,1003,19730101,20231024
725640,24018,CHEYENNE AIRPORT,US,WY,KCYS,41.158,-104.808,1864.9,19480101,20231024
725645,24022,LARAMIE REGIONAL AIRPORT,US,WY,KLAR,41.317,-105.673,2216.8,19730101,20231024
725650,3017,DENVER INTERNATIONAL AIRPORT,US,CO,KDEN,39.847,-104.656,1647.2,19940718,20231024
725660,24028,WESTERN NE REGIONAL/HEILIG FIELD AP,US,NE,KBFF,41.875,-103.601,1206,19430113,20231024
725665,94073,KMBAL MUNI/R E ARRAJ FD AP,US,NE,KIBM,41.189,-103.671,1491.7,20060101,20231024
725670,24032,MILLER FIELD AIRPORT,US,NE,KVTN,42.859,-100.551,791,19480101,20231024
725681,24019,DOUGLAS,US,WY,4DG,42.75,-105.383,1466.1,19760305,19770227
725685,24019,DOUGLAS,US,WY,K4DG,42.75,-105.383,1477,19770301,19950101
725686,94057,CONVERSE COUNTY AIRPORT,US,WY,KDGW,42.796,-105.38,1503,20060101,20231024
725690,24089,NATRONA COUNTY INTERNATIONAL AP,US,WY,KCPR,42.898,-106.474,1621.1,19400101,20231025
725700,24046,CRAIG-MOFFAT AIRPORT,US,CO,KCAG,40.493,-107.524,1884.9,20060101,20231024
725705,94030,VERNAL AIRPORT,US,UT,KVEL,40.443,-109.513,1604.9,20060101,20231024
725710,94025,YAMPA VALLEY AIRPORT,US,CO,KHDN,40.481,-107.218,2011.7,20050101,20231024
725715,94025,HAYDEN/YAMPA (AWOS),US,CO,KHDN,40.481,-107.218,2012.3,20060101,20100331
725717,3016,GARFIELD CO REGIONAL ARPT,US,CO,KRIL,39.528,-107.72,1684,20060101,20231024
725720,24127,SALT LAKE CITY INTERNATIONAL AIRPORT,US,UT,KSLC,40.771,-111.965,1288.4,19411101,20231024
725724,24174,PROVO MUNICIPAL AIRPORT,US,UT,KPVU,40.219,-111.723,1370.7,20060101,20231024
725740,24027,ROCK SPRINGS ARPT,US,WY,KRKS,41.594,-109.053,2055.9,19730101,19850531
725741,24027,ROCK SPRINGS ARPT,US,WY,KRKS,41.594,-109.053,2055.9,19850531,19900228
725744,24027,RCK SRINGS-SWETWTER CO APT,US,WY,KRKS,41.595,-109.053,2060,19900301,20231024
725745,24057,RAWLINS MUNICIPAL,US,WY,KRWL,41.8,-107.2,2055.3,19730101,19971231
725750,24126,OGDEN-HINCKLEY AIRPORT,US,UT,KOGD,41.194,-112.017,1356.1,19730101,20231024
725755,24101,HILL AFB AIRPORT,US,UT,KHIF,41.117,-111.967,1459.7,19411001,20231024
725760,24021,HUNT FIELD AIRPORT,US,WY,KLND,42.815,-108.726,1698.5,19730101,20231024
725763,94053,TORRINGTON MUNICIPAL ARPT,US,WY,KTOR,42.061,-104.158,1278.4,20060101,20231024
725765,24061,RIVERTON REGIONAL,US,WY,KRIW,43.064,-108.459,1684,19730101,19971231
725775,4111,EVAN-UINTA CO BURNS FLD AP,US,WY,KEVW,41.273,-111.031,2175.9,19730101,20231024
725776,24166,JACKSON HOLE AIRPORT,US,WY,KJAC,43.6,-110.733,1956.5,20060101,20231024
725780,24156,POCATELLO REGIONAL AIRPORT,US,ID,KPIH,42.92,-112.572,1356.6,19430101,20231024
725784,4109,ELK CITY,US,ID,KP69,46.144,-115.596,451.1,20060101,20231024
725785,24145,IDAHO FALLS REGIONAL ARPT,US,ID,KIDA,43.52,-112.068,1442.7,19730101,20231024
725786,24151,MALAD CITY AIRPORT,US,ID,KMLD,42.189,-112.249,1384.7,19730101,20231016
725787,24158,STREVELL,US,ID,K4SV,42.017,-113.25,1612,19730101,19840913
725788,94182,MC CALL,US,ID,KMYL,44.889,-116.102,1530.1,20080101,20091231
725805,24172,DERBY FIELD AIRPORT,US,NV,KLOL,40.068,-118.57,1189.5,19770101,20231024
725810,24193,WENDOVER AIRPORT,US,UT,KENV,40.721,-114.036,1291.4,19420801,20231024
725824,3170,EUREKA (RAMOS),US,NV,KP68,39.601,-116.006,1809.3,20060101,20100731
725825,24121,ELKO REGIONAL AIRPORT,US,NV,KEKO,40.824,-115.786,1540.5,19770101,20231024
725827,94190,WILD HORSE RESERVOIR,US,NV,KAWH,41.636,-115.802,1901.7,20060102,20070701
725830,24128,WINNEMUCCA MUNICIPAL AIRPORT,US,NV,KWMC,40.902,-117.808,1310.6,19730101,20231024
725835,24119,BATTLE MOUNTAIN AIRPORT,US,NV,KBAM,40.612,-116.892,1373.1,19730101,20231024
725845,23225,BLUE CANYON - NYACK ARPT,US,CA,KBLU,39.276,-120.709,1611.2,19730101,20231024
725846,93201,TRUCKEE-TAHOE AIRPORT,US,CA,KTRK,39.32,-120.139,1798.3,20060101,20231025
725847,93230,LAKE TAHOE AIRPORT,US,CA,KTVL,38.898,-119.996,1907,20000101,20231024
725850,93228,HAYWARD EXECUTIVE AIRPORT,US,CA,KHWD,37.654,-122.115,13.1,20100801,20231024
725861,24142,GOODING MUNICIPAL ARPT,US,ID,GNG,42.917,-114.767,1127.2,19760305,19820531
725864,94182,MCCALL MUNICIPAL AIRPORT,US,ID,KMYL,44.894,-116.1,1531.1,20050101,20231024
725865,94161,FRIEDMAN MEMORIAL AIRPORT,US,ID,KSUN,43.5,-114.3,1617.3,20060101,20231024
725866,94178,JSIN FLD-MAGIC VLY RGN APT,US,ID,KTWF,42.478,-114.477,1269.8,20060101,20231024
725867,24133,BURLEY MUNICIPAL AIRPORT,US,ID,KBYI,42.545,-113.769,1262.9,19730101,20231024
725868,94184,ALLEN H TIGERT AIRPORT,US,ID,KU78,42.65,-111.583,1779.7,20060101,20120928
725869,94186,MALTA,US,ID,K77M,42.302,-113.335,1375,19850208,19971231
725895,94236,KLAMATH FALLS AIRPORT,US,OR,KLMT,42.147,-121.726,1244.5,19590901,20231024
725905,23275,UKIAH MUNICIPAL AIRPORT,US,CA,KUKI,39.128,-123.2,183.7,19730101,20231024
725910,24216,RED BLUFF MUNICIPAL ARPT,US,CA,KRBL,40.152,-122.255,108.1,19730101,20231024
725915,24257,REDDING MUNICIPAL ARPT,US,CA,KRDD,40.518,-122.299,153,19440901,19910331
725920,24257,REDDING MUNICIPAL AIRPORT,US,CA,KRDD,40.515,-122.298,152.6,19910331,20231024
725930,23233,SALINAS MUNICIPAL AIRPORT,US,CA,KSNS,36.664,-121.609,22.3,20050101,20231024
725940,24213,WOODLEY ISLAND (NEW 10/94),US,CA,KEKA,40.81,-124.16,6.1,20060101,20231024
725945,24283,ARCATA AIRPORT,US,CA,KACV,40.978,-124.105,64.5,19730101,20231024
725946,24286,JACK MCNAMARA FIELD ARPT,US,CA,KCEC,41.784,-124.238,17,19730101,20231024
725955,24259,SISKIYOU COUNTY AIRPORT,US,CA,KSIY,41.774,-122.468,806.1,19500101,20231024
725956,24212,BURNEY,US,CA,KBNY,40.883,-121.667,957,19730101,19860817
725957,24215,MOUNT SHASTA,US,CA,KMHS,41.315,-122.317,1083,19770101,20231024
725958,94299,ALTURAS MUNICIPAL AIRPORT,US,CA,KAAT,41.484,-120.562,1335.9,20060101,20231024
725970,24225,ROGUE VALLEY INTL-MEDFORD AIRPORT,US,OR,KMFR,42.375,-122.877,400.3,19730101,20231024
725975,24235,SEXTON SUMMIT,US,OR,KSXT,42.6,-123.367,1170.7,19730101,20231023
725976,94285,LAKE COUNTY AIRPORT,US,OR,KLKV,42.167,-120.4,1441.1,20060101,20231024
725985,24267,BROOKINGS,US,OR,KBOK,42.074,-124.29,139.9,19770225,20231024
726050,14745,CONCORD MUNICIPAL AIRPORT,US,NH,KCON,43.205,-71.503,103.2,19730101,20231025
726055,4743,PEASE INTERNATIONAL TRADEPORT AIRPORT,US,NH,KPSM,43.083,-70.817,30.5,20060101,20231024
726056,54791,SKYHAVEN AIRPORT,US,NH,KDAW,43.279,-70.924,100.2,20060101,20231024
726060,14764,PORTLAND INTERNATIONAL JETPORT AP,US,ME,KPWM,43.642,-70.304,13.5,19730101,20231024
726064,64709,SANFORD REGIONAL AIRPORT,US,ME,KSFM,43.394,-70.708,74.4,20060101,20231024
726070,14606,BANGOR INTERNATIONAL ARPT,US,ME,KBGR,44.798,-68.819,44.9,20100801,20231024
726071,14606,BANGOR AIRPORT,US,ME,KBGR,44.798,-68.819,58.5,19411201,19900228
726073,14615,WATERVILLE ROBERT LAFLEUR ARPT,US,ME,KWVL,44.533,-69.667,94.5,20060101,20231024
726077,14616,HANCOCK CO-BAR HARBOR ARPT,US,ME,KBHB,44.45,-68.367,26.8,20060101,20231024
726079,94601,KNOX COUNTY REGIONAL ARPT,US,ME,KRKD,44.067,-69.1,14.3,20060101,20231024
726080,14608,EASTPORT,US,ME,KEPM,44.917,-67,23,19730101,19971231
726083,4836,NRN AROOSTOOK REGIONAL APT,US,ME,KFVE,47.285,-68.307,300.2,20060101,20231024
726088,14606,BANGOR INTL,US,ME,KBGR,44.798,-68.819,58.5,19900301,19971231
726111,94765,LEBANON MUNICIPAL AP,US,NH,KLEB,43.626,-72.305,173.7,19760305,19770227
726114,54771,MORRISVILLE-STOWE ST ARPT,US,VT,KMVL,44.533,-72.615,224.3,20060101,20231025
726115,54740,HARTNESS ST (SPNGFLD) ARPT,US,VT,KVSF,43.342,-72.521,173.2,20060101,20231025
726116,94765,LEBANON MUNICIPAL AIRPORT,US,NH,KLEB,43.627,-72.305,168.9,19930101,20231025
726130,14755,MT. WASHINGTON OBSERVATORY,US,NH,KMWN,44.27,-71.303,1911.7,20060101,20231023
726134,54728,WHITEFIELD (ASOS),US,NH,KHIE,44.368,-71.545,327.4,20080101,20091231
726140,54742,ST. JOHNSBURY(AMOS),US,VT,K1V4,44.42,-72.019,212.4,19730101,20231024
726145,94705,EDWARD F KNAPP STATE ARPT,US,VT,KMPV,44.205,-72.565,336.7,19730101,20231025
726155,54736,LACONIA MUNICIPAL AIRPORT,US,NH,KLCI,43.567,-71.433,166.1,20060101,20231025
726160,94700,BERLIN MUNICIPAL AIRPORT,US,NH,KBML,44.576,-71.178,342.3,20060101,20231025
726163,54770,JAFFREY MINI-SLVR RNCH APT,US,NH,KAFN,42.807,-72.001,308.4,20060101,20231025
726164,54728,MT WASHINGTON RGNL AIRPORT,US,NH,KHIE,44.366,-71.552,319.3,20050101,20231025
726165,94721,DILLANT-HOPKINS AIRPORT,US,NH,KEEN,42.9,-72.267,146.6,20060101,20231025
726166,54781,W. H. MORSE STATE AIRPORT,US,VT,KDDH,42.891,-73.247,251.8,20060101,20231025
726170,14742,BURLINGTON INTERNATIONAL AIRPORT,US,VT,KBTV,44.468,-73.15,101.1,19480101,20231024
726183,54772,EASTERN SLOPES RGNL ARPT,US,ME,KIZG,43.99,-70.95,137.9,20060101,20231025
726184,94709,AUBURN/LEWISTON MUNI ARPT,US,ME,KLEW,44.05,-70.283,87.8,20060101,20231024
726185,14605,AUGUSTA STATE AIRPORT,US,ME,KAUG,44.316,-69.797,106.4,19730101,20231024
726190,94626,MAINE FOREST SERVICE,US,ME,KGNR,45.463,-69.555,424.3,20060101,20231024
726196,14610,MILLINOCKET MUNICIPAL ARPT,US,ME,KMLT,45.648,-68.692,122.2,19430301,20231025
726221,94725,MASSENA AP,US,NY,KMSS,44.936,-74.846,65.2,19730101,19900228
726223,94725,MASSENA INTL/RCHARDS FD AP,US,NY,KMSS,44.933,-74.848,60.9,19900301,20231024
726225,4742,PLATTSBURGH INTL,US,NY,KPBG,44.651,-73.468,71,19560115,19950927
726225,64776,PLATTSBURGH INTERNATIONAL AIRPORT,US,NY,KPBG,44.639,-73.463,50.4,20070618,20231024
726227,94790,WATERTOWN INTL AIRPORT,US,NY,KART,43.989,-76.026,94.7,19490501,20231024
726228,94740,ADIRONDACK REGIONAL ARPT,US,NY,KSLK,44.393,-74.203,505.6,20060101,20231025
726270,94792,MONTREAL DORVAL INTL AP,CA,,,45.467,-73.75,36,19730101,19770630
726284,94836,SAWYER INTERNATIONAL APT,US,MI,KSAW,46.35,-87.4,372.2,20060101,20231024
726350,94860,GERALD R FORD INTERNATIONAL AIRPORT,US,MI,KGRR,42.882,-85.523,240.3,19730101,20231024
726355,94871,SW MICHIGAN REGIONAL ARPT,US,MI,KBEH,42.129,-86.415,195.4,20060101,20231024
726357,94815,KLMAZO/BTL CREEK INTL ARPT,US,MI,KAZO,42.228,-85.546,263.3,20060101,20231024
726358,384,MICHIGAN CITY MUNICIPAL AIRPORT PHILLIPS FIELD,US,IN,KMGC,41.703,-86.821,200.3,20120110,20231024
726360,14840,MUSKEGON COUNTY AIRPORT,US,MI,KMKG,43.171,-86.237,190.3,19730101,20231024
726364,4883,MASON COUNTY AIRPORT,US,MI,KLDM,43.963,-86.408,195.1,20050101,20231024
726370,14826,BISHOP INTERNATIONAL AIRPORT,US,MI,KFNT,42.967,-83.75,234.9,19730101,20231024
726375,94817,OAKLAND CO. INTNL AIRPORT,US,MI,KPTK,42.663,-83.41,295.4,20060101,20231024
726379,14845,MBS INTERNATIONAL AIRPORT,US,MI,KMBS,43.528,-84.081,201.7,19730101,20231025
726380,94814,ROSCOMMON COUNTY AIRPORT,US,MI,KHTL,44.359,-84.674,350.6,19730101,20231024
726384,14817,WEXFORD COUNTY AIRPORT,US,MI,KCAD,44.283,-85.417,397.8,19900724,20231024
726385,94894,MANISTEE CO-BLACKER ARPT,US,MI,KMBL,44.267,-86.25,189.3,20060101,20231024
726387,14850,CHERRY CAPITAL AIRPORT,US,MI,KTVC,44.739,-85.568,185.2,19730101,20231024
726390,94849,ALPENA COUNTY REGIONAL AIRPORT,US,MI,KAPN,45.072,-83.565,208.3,19730101,20231024
726391,385,BALD MOUNTAIN COTTONWOOD PASS,US,CO,K7BM,38.783,-106.217,2995.3,20050611,20231024
726392,424,SUNLIGHT,US,CO,K5SM,39.433,-107.383,3232.1,20050611,20231024
726394,4874,LUCE COUNTY AIRPORT,US,MI,KERY,46.311,-85.457,281.3,20060101,20231024
726395,14808,OSCODA-WURTSMITH AIRPORT,US,MI,KOSC,44.45,-83.4,192.9,19430701,20231024
726396,422,WILKERSON PASS,US,CO,K4BM,39.05,-105.516,3438.1,20050611,20231024
726400,14839,GENERAL MITCHELL INTERNATIONAL AP,US,WI,KMKE,42.955,-87.905,203.3,19480101,20231025
726404,4865,LKLND/NOBL F LEE MEM FD AP,US,WI,KARV,45.928,-89.731,496.8,20060101,20231024
726405,94869,LAWRENCE J TIMMERMAN AIRPORT,US,WI,KMWC,43.109,-88.031,223.7,19730101,20231024
726409,4897,WAUKESHA COUNTY AIRPORT,US,WI,KUES,43.041,-88.237,277.7,20060101,20231024
726410,14837,DANE CO REGIONAL-TRUAX FIELD AIRPORT,US,WI,KMSN,43.141,-89.345,261.7,19480101,20231024
726413,4875,WEST BEND MUNICIPAL ARPT,US,WI,KETB,43.417,-88.133,269.4,20060101,20231024
726414,4873,MONROE MUNICIPAL AIRPORT,US,WI,KEFT,42.615,-89.591,330.7,20060101,20231024
726415,94854,ROCK COUNTY AIRPORT,US,WI,KJVL,42.617,-89.033,246.3,20060101,20231024
726416,14921,TRI-COUNTY REGIONAL ARPT,US,WI,KLNR,43.211,-90.187,218,19730101,20231024
726417,54911,TAYLOR COUNTY AIRPORT,US,WI,KMDZ,45.101,-90.303,448.1,20060101,20231025
726418,54912,L.O. SIMENSTAD MUNICIPAL AIRPORT,US,WI,KOEO,45.308,-92.69,275.2,20060101,20231024
726419,94929,JOHN F KENNEDY MEMO ARPT,US,WI,KASX,46.547,-90.918,250.2,20060101,20231024
726424,94818,JOHN H BATTEN AIRPORT,US,WI,KRAC,42.759,-87.818,203.6,20060101,20231024
726425,4841,SHEBOYGAN CO MEMO AIRPORT,US,WI,KSBM,43.775,-87.849,228.9,20060101,20231024
726426,4895,STEVENS POINT MUNI ARPT,US,WI,KSTE,44.55,-89.533,338.3,20060101,20231024
726427,54908,RICHARD I BONG AIRPORT,US,WI,KSUW,46.689,-92.094,205.4,20060101,20231025
726430,14920,LA CROSSE MUNICIPAL AIRPORT,US,WI,KLSE,43.879,-91.253,198.2,19480101,20231025
726435,14991,CHIPPEWA VALLEY RGNL ARPT,US,WI,KEAU,44.867,-91.488,269.4,19730101,20231025
726436,94930,VOLK FIELD AIRPORT,US,WI,KVOK,43.933,-90.267,278,19611001,20231024
726437,94940,SPARTA/FORT MC COY AIRPORT,US,WI,KCMY,43.967,-90.733,252.7,20060101,20231024
726438,94994,BOSCOBEL AIRPORT,US,WI,KOVS,43.156,-90.678,203.1,20060101,20231024
726440,14925,ROCHESTER INTERNATIONAL AIRPORT,US,MN,KRST,43.904,-92.492,397.9,19730101,20231025
726444,4963,PRAIRIE DU CHIEN MUNI ARPT,US,WI,KPDC,43.019,-91.124,201.5,20060101,20231024
726449,4891,MERRILL MUNICIPAL AIRPORT,US,WI,KRRL,45.199,-89.711,401.4,20060101,20231024
726450,14898,AUSTIN STRAUBEL INTERNATIONAL AP,US,WI,KGRB,44.48,-88.137,208.6,19500101,20231024
726452,4826,ALEXANDER FD S WOOD CO APT,US,WI,KISW,44.359,-89.837,309.4,20060101,20231025
726455,94897,MANITOWOC COUNTY AIRPORT,US,WI,KMTW,44.133,-87.667,198.4,20060101,20231024
726456,94855,WHITTMAN REGIONAL AIRPORT,US,WI,KOSH,43.987,-88.556,239.3,20060101,20231024
726457,4825,OUTAGAMIE CO RGNL AIRPORT,US,WI,KATW,44.267,-88.517,279.5,20060101,20231024
726458,4824,DOOR CO CHERRYLAND AIRPORT,US,WI,KSUE,44.85,-87.417,220.7,20060101,20231024
726460,14897,WAUSAU MUNICIPAL ARPT,US,WI,KAUW,44.929,-89.628,364.5,19730101,19850531
726461,14897,WAUSAU MUNICIPAL ARPT,US,WI,KAUW,44.929,-89.628,364.5,19850531,19900219
726463,14897,WAUSAU DOWNTOWN AIRPORT,US,WI,KAUW,44.927,-89.625,366,19900314,20231024
726464,54834,WATERTOWN MUNICIPAL AIRPORT,US,WI,KRYV,43.167,-88.717,249.9,20060101,20231024
726465,94890,CENTRAL WISCONSIN AIRPORT,US,WI,KCWA,44.783,-89.667,389.2,20060101,20231024
726466,54917,APPLETON MUNICIPAL AIRPORT,US,MN,KAQP,45.228,-96.007,310.9,20060101,20231024
726467,54909,RICE LAKE REGIONAL-CARL'S FIELD AIRPORT,US,WI,KRPD,45.419,-91.773,336.8,20060101,20231024
726468,54913,PRICE COUNTY AIRPORT,US,WI,KPBH,45.709,-90.402,456.3,20060101,20231024
726480,94853,DELTA COUNTY AIRPORT,US,MI,KESC,45.733,-87.083,181.1,20060101,20231024
726487,94896,MEONE-MARINETTE TWIN CO AP,US,MI,KMNM,45.117,-87.633,190.5,20050101,20231024
726498,4925,FAIRFIELD MUNICIPAL ARPT,US,IA,KFFL,41.053,-91.979,243.5,20060101,20231021
726499,94971,ESTHERVILLE MUNI AIRPORT,US,IA,KEST,43.401,-94.748,400.6,20060101,20231025
726500,14972,SPENCER MUNICIPAL AIRPORT,US,IA,KSPW,43.168,-95.21,407.5,20060101,20231024
726502,54832,CLINTONVILLE MUNICIPAL AIRPORT,US,WI,KCLI,44.614,-88.731,250.6,20060101,20231025
726503,54833,BARABOO WISCONSIN DELLS AIRPORT,US,WI,KDLL,43.522,-89.774,297.5,20060101,20231024
726504,54838,EAGLE RIVER UNION AIRPORT,US,WI,KEGV,45.932,-89.269,500.5,20060101,20231024
726505,4845,KENOSHA REGIONAL AIRPORT,US,WI,KENW,42.595,-87.938,223.5,20060101,20231024
726506,4840,FOND DU LAC COUNTY AIRPORT,US,WI,KFLD,43.77,-88.491,242.5,19990101,20231024
726507,54907,IOWA COUNTY AIRPORT,US,WI,KMRJ,42.887,-90.236,356.9,20060101,20231024
726508,94973,SAWYER COUNTY AIRPORT,US,WI,KHYR,46.03,-91.443,368.9,20060101,20231024
726509,4898,DODGE COUNTY AIRPORT,US,WI,KUNU,43.426,-88.703,285.3,20060101,20231024
726510,14944,JOE FOSS FIELD AIRPORT,US,SD,KFSD,43.578,-96.754,432.4,19421001,20231024
726514,94032,CUSTER COUNTY AIRPORT,US,SD,KCUT,43.733,-103.615,1695.8,20050101,20231024
726515,94902,BROOKINGS MUNICIPAL ARPT,US,SD,KBKX,44.3,-96.8,502.3,20060101,20231024
726516,24024,PHILIP AIRPORT,US,SD,KPHP,44.051,-101.601,672.7,19980702,20231024
726517,94039,PINE RIDGE AIRPORT,US,SD,KIEN,43.026,-102.52,1002,20060101,20231024
726518,94990,WINNER REGIONAL AIRPORT,US,SD,KICR,43.389,-99.843,615,20060101,20231023
726519,94993,SISSETON MUNICIPAL AIRPORT,US,SD,K8D3,45.669,-96.992,353,20060101,20231024
726525,94911,CHAN GURNEY MUNICIPAL ARPT,US,SD,KYKN,42.879,-97.364,357.2,20060101,20231024
726530,94943,CHAMBERLAIN MUNI AIRPORT,US,SD,K9V9,43.767,-99.318,519.1,20060101,20231024
726539,94056,FAITH MUNICIPAL AIRPORT,US,SD,KD07,45.033,-102.02,784,20060101,20231024
726540,14936,HURON REGIONAL AIRPORT,US,SD,KHON,44.379,-98.223,390.7,19730101,20231024
726544,4958,ORR REGIONAL AIRPORT,US,MN,KORB,48.016,-92.856,399.6,20060101,20231025
726545,94950,MITCHELL MUNICIPAL AIRPORT,US,SD,KMHE,43.774,-98.038,396.4,20060101,20231024
726546,14946,WATERTOWN MUNICIPAL ARPT,US,SD,KATY,44.905,-97.15,530.6,19480101,20231025
726547,4931,GLENWOOD MUNICIPAL AIRPORT,US,MN,KGHW,45.644,-95.32,424.6,20060101,20231024
726548,4971,WARROAD INTL-SWEDE CARLSON FLD ARPT,US,MN,KRRT,48.941,-95.348,327.4,20060101,20231025
726549,54905,COOK MUNICIPAL AIRPORT,US,MN,KCQM,47.822,-92.689,404.5,20060101,20231025
726550,14926,ST CLOUD REGIONAL AIRPORT,US,MN,KSTC,45.544,-94.052,310.2,19730101,20231025
726553,4951,MONTIVIDEO-CHIPPEWA CO APT,US,MN,KMVE,44.969,-95.71,315.2,20060101,20231025
726554,54906,ST JAMES MUNICIPAL AIRPORT,US,MN,KJYG,43.986,-94.558,325.2,20060101,20231025
726555,94938,BRAINERD LAKES RGNL ARPT,US,MN,KBRD,46.402,-94.127,372.5,20060101,20231025
726556,14992,REDWOOD FALLS MUNI AIRPORT,US,MN,KRWF,44.548,-95.08,312.7,20000101,20231025
